ID,id_rechov,me_k_rechov,me_shem_rechov,ad_k_rechov,ad_shem_rechov,tr_from,tr_to,k_sug,t_sug,k_sgira,shaot,sw_laila
1722,4141,3319,התחיה,3311,קבוץ גלויות,02/05/2021 0:00,06/05/2021 0:00,2,הפרעה לתנועה,3,20:00-05:00 ,1
1723,2582,0,0,0,0,22/02/2019 0:00,22/02/2019 0:00,5,ארוע,2,05:00-14:00 מרתון סמסונג תל אביב 2019,1
1724,1305,6503,כביש 5,788,שאול המלך,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,06:30-10:00 ,0
1725,732,32,הקונגרס,33,וולפסון,01/09/2014 0:00,30/09/2014 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-19:00 ,0
1726,1837,496,אבן גבירול,2171,רמבה אייזיק,03/06/2017 0:00,03/06/2017 0:00,5,ארוע,2,"04:00-13:00 טריאטלון ת""א",1
1727,1159,205,"כ""ג יורדי הסירה",3489,קויפמן יחזקאל,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
1728,4382,99,גורדון יהודה ליב,3489,קויפמן יחזקאל,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
1729,4181,3489,קויפמן יחזקאל,3002,רזיאל דוד,24/06/2021 0:00,28/06/2021 0:00,10,שיפור תשתיות,2,19:00-19:00 הסדר קבוע , חסימת הפניה צפונה מרחוב אילת לרחוב קויפמן
1730,2977,193,ארלוזורוב,194,ז'בוטינסקי,07/06/2020 0:00,11/06/2020 0:00,10,שיפור תשתיות,2,"01:00-05:00 סגירה הרמטית לסירוגין בשני המסלולים. מעודכן בוויז ע""י קשרי קהילה של הפרויקט",1
1731,1229,191,שלמה המלך,496,אבן גבירול,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
1732,3006,2289,חפץ יאשה,0,0,02/07/2020 0:00,17/07/2020 0:00,10,שיפור תשתיות,2,,0
1733,1132,2237,מוזס יהודה ונח,69,החשמונאים,11/08/2015 0:00,12/08/2015 0:00,21,"נת""ע – הרכבת הקלה",2,00:30-05:00 צביעות ושינויים,1
1734,4136,19,מרכז בעלי מלאכה,18,שינקין מנחם,25/04/2021 0:00,27/05/2022 0:00,2,הפרעה לתנועה,2,07:00-07:00 מדרחוב 24/7,0
1735,2928,3074,"ציהתל""י",3001,ירושלים,01/04/2020 0:00,02/04/2020 0:00,21,"נת""ע – הרכבת הקלה",2,22:00-05:00 ,1
1736,91,5,העליה,28,צ'לנוב,22/04/2012 0:00,24/04/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-19:00 ,0
1737,4449,2,הרצל,3557,אבולעפיה,12/02/2023 0:00,23/02/2023 0:00,10,שיפור תשתיות,2,15:00-23:00 פרויקט מצוות בסגירה מלאה,1
1738,2993,194,ז'בוטינסקי,193,ארלוזורוב,21/06/2020 0:00,28/06/2021 0:00,10,שיפור תשתיות,2,07:00-07:00 24/7,0
1739,1476,187,דיזנגוף,504,צידון,18/06/2016 0:00,18/06/2016 0:00,5,ארוע,2,04:00-13:00 אירוע טריאתלון 18.6 יום שבת בין השעות 04:00,1
1740,2782,477,בני דן,478,פנקס דוד צבי,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1741,953,193,ארלוזורוב,496,אבן גבירול,15/03/2015 0:00,15/03/2015 0:00,5,ארוע,2,18:00-23:59 אירוע עצרת בכיכר רבין 15.3.15,1
1742,513,187,דיזנגוף,240,מוצקין,29/09/2013 0:00,15/10/2013 0:00,1,שיפור תשתיות מדרכות וכביש,1,09:00-17:00 ,0
1743,932,191,שלמה המלך,496,אבן גבירול,07/03/2015 0:00,07/03/2015 0:00,5,ארוע,2,18:00-00:01 עצרת בכיכר רבין,1
1744,2946,3001,ירושלים,3325,הדואר,23/04/2020 0:00,27/04/2020 0:00,21,"נת""ע – הרכבת הקלה",2,07:00-19:00 בשישי שבת פתוח לתנועה,0
1745,4207,3595,הקשת,3595,הקשת,01/08/2021 0:00,30/11/2021 0:00,10,שיפור תשתיות,2,09:00-20:00 פרויקט מצוות סגירה מלאה בין השעות - עבודה של תאגיד המים,1
1746,2196,788,שאול המלך,930,אינשטיין,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,16:00-23:00 19.4.18 יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
1747,975,424,מסריק,307,גזר,22/04/2015 0:00,23/04/2015 0:00,5,ארוע,2,20:00-02:00 ערב יום העצמאות- אירוע עצמאות בכיכר 22.4.15,1
1748,4445,193,ארלוזורוב,194,ז'בוטינסקי,26/01/2023 0:00,27/01/2023 0:00,21,"נת""ע – הרכבת הקלה",2,20:00-14:00 חסימה מלאה לטובת ביצוע מבנה התחנה,1
1749,284,524,פייבל,0,0,11/11/2012 0:00,12/11/2012 0:00,10,שיפור תשתיות,2,08:30-15:00 עבודת חברת חשמל,0
1750,974,472,ויצמן,496,אבן גבירול,22/04/2015 0:00,23/04/2015 0:00,5,ארוע,2,20:00-02:00 אירוע עצמאות בכיכר רבין 22.4.15,1
1751,2544,3251,"הבעש""ט",3008,ארליך,07/08/2018 0:00,27/04/2019 0:00,21,"נת""ע – הרכבת הקלה",2," סגירה מלאה לרכבים פרטים ומסלול מערבי הפך דו מסמלולי לתח""צ בלבד.",1
1752,179,5,העליה,400,הר ציון,01/05/2012 0:00,31/07/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-19:00 בצמתים העבודות משעה 00:30 עד 05:00,0
1753,2769,54,בגין מנחם,496,אבן גבירול,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1754,2038,3564,פלורנטין,414,שלמה,24/12/2017 0:00,26/12/2017 0:00,11,הנדסה - עבודות לילה,2,22:00-05:00 ,1
1755,2209,496,אבן גבירול,800,נמיר מרדכי,19/04/2018 0:00,19/04/2018 0:00,5,ארוע,2,19:00-23:00 19.4.2018יום חמישי אירוע מצעד האור הכבישים ייחסמו לתנועה החל מ 19:00 עד 23:00.,1
1756,1378,193,ארלוזורוב,567,הא באייר,25/03/2016 0:00,25/03/2016 0:00,24,ארוע פורים,2,08:00-18:00 מסיבת פורים בכיכר המדינה 25.3 משעה 08:00-18:00,0
1757,1416,578,בן שפרוט,1161,רמז דוד,17/04/2016 0:00,21/07/2016 0:00,15,שיקום מדרכה,1,,0
1758,4341,3374,אברבנאל,3557,אבולעפיה,22/05/2022 0:00,02/06/2022 0:00,10,שיפור תשתיות,1,08:00-20:00 סגירה בהתאם להתקדמות העבודה בקטעים .,1
1759,1719,478,פנקס דוד צבי,193,ארלוזורוב,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1760,1638,472,ויצמן,496,אבן גבירול,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,,0
1761,4067,472,ויצמן,544,בלוך דוד,02/11/2020 0:00,06/11/2020 0:00,21,"נת""ע – הרכבת הקלה",2,21:00-05:00 סגירה של שני המסלולים בימים שני , שלישי וחמישי בלבד
1762,2684,497,על פרשת דרכים,1311,דורי יעקב (רב אלוף),16/06/2019 0:00,24/06/2019 0:00,4,קרצוף וסלילה,3,22:00-05:00 בצד מזרח; 00:30-05:00 סגירה מלאה בצד מזרח,1
1763,2140,194,ז'בוטינסקי,566,שרת משה,02/03/2018 0:00,02/03/2018 0:00,5,ארוע,2,09:30-18:00 מסיבת רחוב במסגרת אירועי פורים בכיכר המדינה 2.3.18 יום שישי מ 09:30 עד 18:00;  מסיבת פורים בכיכר המדינה 2.3.18 יום שישי הכבישים יחסמו לתנועה החל מ 09:30 בבוקר עד 18:00 בערב.,0
1764,769,25,בן יהודה,496,אבן גבירול,28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,17:30-23:30 ,1
1765,2781,478,פנקס דוד צבי,477,בני דן,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1766,1225,310,מלכי ישראל,191,שלמה המלך,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
1767,2689,964,קלצ'קין,956,גור (מוטה) מרדכי,01/09/2019 0:00,26/09/2019 0:00,1,שיפור תשתיות מדרכות וכביש,1,09:00-17:00 ,0
1768,262,3551,חכמי אתונה,414,שלמה,19/08/2012 0:00,14/12/2012 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1769,1246,2224,משל ירוחם,2050,קלוזנר,12/11/2015 0:00,12/11/2015 0:00,5,ארוע,2,19:00-21:00 מירוץ האוניברסיטה,1
1770,1165,2,הרצל,3001,ירושלים,02/10/2015 0:00,02/10/2015 0:00,5,ארוע,2,06:30-13:00 אירוע מסע אופניים,0
1771,4496,496,אבן גבירול,67,"ביל""ו",01/03/2023 0:00,02/03/2024 0:00,21,"נת""ע – הרכבת הקלה",2,19:00-19:00 חסימה מלאה,1
1772,1718,568,המדינה,568,המדינה,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1773,2672,187,דיזנגוף,4,אלנבי,14/06/2019 0:00,14/06/2019 0:00,5,ארוע,2,08:00-19:00 מצעד הגאווה,0
1774,1497,788,שאול המלך,193,ארלוזורוב,30/06/2016 0:00,01/07/2016 0:00,5,ארוע,2,20:00-05:00 אירועי לילה לבן 30.6.16 רח' יסגרו לתנועה משעה 20:00 עד 05:00 למחרת.,1
1775,1802,337,"ח""ן",204,בן גוריון,01/05/2017 0:00,01/05/2017 0:00,5,ארוע,2,18:30-02:00 ערב יום העצמאות-ארוע בכיכר רבין,1
1776,1681,320,בילינסון,321,דרויאנוב,28/12/2016 0:00,28/02/2017 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1777,2962,3779,שלבים,3424,הזרם,17/05/2020 0:00,28/05/2020 0:00,2,הפרעה לתנועה,2,18:00-05:00 ,1
1778,1848,76,חיות פרץ,406,המלך ג'ורג',09/06/2017 0:00,09/06/2017 0:00,5,ארוע,2,09:30-16:00 מצעד הגאווה,0
1779,2055,3216,התקומה,3316,עציון גבר,17/12/2017 0:00,17/02/2018 0:00,1,שיפור תשתיות מדרכות וכביש,2,21:00-05:00 ,1
1780,1629,54,בגין מנחם,496,אבן גבירול,16/11/2016 0:00,16/11/2016 0:00,5,ארוע,2,19:00-00:00 ארוע מרוץ לילה 2016  ביום ד' ה 16.11.16 בין השעות 19:00 ל 00:00.,1
1781,761,406,המלך ג'ורג',343,"תרס""ט",28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,17:30-23:30 מרוץ לילה,1
1782,2686,3008,ארליך,3006,יהודה הימית,09/06/2019 0:00,30/06/2020 0:00,21,"נת""ע – הרכבת הקלה",2," במסגרת פרויקט הרק""ל",1
1783,1698,2051,רוקח ישראל,2118,"עגנון ש""י",24/02/2017 0:00,24/02/2017 0:00,23,ארוע מרתון,2,04:00-14:00 ,1
1784,699,0,0,0,0,29/06/2014 0:00,29/09/2014 0:00,1,שיפור תשתיות מדרכות וכביש,1,08:00-19:00 ,0
1785,2803,3004,יפת,0,0,17/11/2019 0:00,02/02/2020 0:00,10,שיפור תשתיות,2,09:00-17:00 במסגרת פרויקט מצוות,0
1786,2684,497,על פרשת דרכים,1311,דורי יעקב (רב אלוף),16/06/2019 0:00,24/06/2019 0:00,4,קרצוף וסלילה,3,22:00-05:00 בצד מזרח; 00:30-05:00 סגירה מלאה בצד מזרח,1
1787,766,472,ויצמן,188,הנביאים,28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,,0
1788,390,34,מטלון,35,לוינסקי,07/04/2013 0:00,28/05/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,20:00-05:00 ,1
1789,1315,496,אבן גבירול,343,"תרס""ט",26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
1790,1331,2106,אשכול לוי,496,אבן גבירול,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
1791,2001,192,נצח ישראל,96,פרישמן,04/11/2017 0:00,04/11/2017 0:00,5,ארוע,2,18:00-00:00 ירוע עצרת רבין 4.11.17  הרחובות ייסגרו לתנועה החל מ 18:00 ויפתחו לתנועה ב 24:00,1
1792,2610,0,0,0,0,24/03/2019 0:00,24/12/2019 0:00,1,שיפור תשתיות מדרכות וכביש,2, כולל צומת תדהר-ניו יורק,1
1793,2168,193,ארלוזורוב,788,שאול המלך,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון 17.4.18 הרחובות ייסגרו לתנועה מ 18:30 עד 23:30,1
1794,4186,67,"ביל""ו",496,אבן גבירול,04/07/2021 0:00,25/07/2021 0:00,21,"נת""ע – הרכבת הקלה",2,19:00-19:00 סגירה לצורך קידוחים 24/7 מצומת בילו ועד אבן גבירול,1
1795,4393,0,0,0,0,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה של הרמפה
1796,738,3,נחלת בנימין,2,הרצל,14/09/2014 0:00,14/11/2014 0:00,10,שיפור תשתיות,2,09:00-17:00 בצומת עם רחוב השוק בלילה,0
1797,1130,785,אלעזר דוד,476,קרליבך,11/08/2015 0:00,12/08/2015 0:00,21,"נת""ע – הרכבת הקלה",2,20:00-05:00 מבצע פתיחת הארבעה במנחם בגין - שינויים גיאומטריים,1
1798,1673,25,בן יהודה,27,הירקון,12/01/2017 0:00,28/02/2017 0:00,1,שיפור תשתיות מדרכות וכביש,1,,0
1799,748,3708,הלר חיים,3570,אילת,15/10/2014 0:00,15/10/2014 0:00,5,ארוע,2,"04:00-13:00 ארוע סובב ת""א - מסע אופניים",1
1800,454,3008,ארליך,3570,אילת,23/06/2013 0:00,23/08/2013 0:00,4,קרצוף וסלילה,1,07:00-07:00 סלילת המסלול המזרחי,0
1801,4223,648,שונצינו,475,המסגר,22/09/2021 0:00,27/09/2021 0:00,10,שיפור תשתיות,3,19:00-19:00 הרחוב ננהפך לחד סיטרי למשך תקופת הביצוע . סגור מכיוון מזרח למערב,1
1802,1045,193,ארלוזורוב,788,שאול המלך,25/06/2015 0:00,26/06/2015 0:00,5,ארוע,2,21:00-06:00 אירוע לילה לבן,1
1803,1221,310,מלכי ישראל,424,מסריק,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
1804,692,424,מסריק,310,מלכי ישראל,29/06/2014 0:00,29/06/2014 0:00,5,ארוע,2,17:30-23:00 עצרת בכיכר רבין,1
1805,2637,496,אבן גבירול,8,רוטשילד,12/05/2019 0:00,12/05/2019 0:00,5,ארוע,2,15:00-23:00 אירוע השטיח הכתום בהיכל התרבות,1
1806,2877,3488,גולדמן נחום,3020,רוסלאן,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-10:00 ,1
1807,1149,704,ערבי נחל,1285,1285,04/09/2015 0:00,04/09/2015 0:00,21,"נת""ע – הרכבת הקלה",2,00:01-05:00 ,1
1808,4107,49,מקוה ישראל,374,הרכבת,22/01/2021 0:00,31/01/2021 0:00,21,"נת""ע – הרכבת הקלה",2,19:00-19:00 ,1
1809,4265,496,אבן גבירול,226,עין גדי,02/12/2021 0:00,24/12/2021 0:00,21,"נת""ע – הרכבת הקלה",1,19:00-19:00 חסימת רחוב הבשן לכיוון מערב ,24/6 לטובת תשתיות חשמל
1810,1021,406,המלך ג'ורג',25,בן יהודה,12/06/2015 0:00,12/06/2015 0:00,5,ארוע,2,,0
1811,4197,277,ליברמן,193,ארלוזורוב,25/07/2021 0:00,26/09/2021 0:00,21,"נת""ע – הרכבת הקלה",2,"19:00-19:00 סגירת הרחוב והפיכותו לרחוב ללא מוצא לכניסת דיירים בלבד לטובת עבודות הרק""ל",1
1812,4420,96,פרישמן,496,אבן גבירול,02/11/2022 0:00,03/11/2022 0:00,5,ארוע,2,19:00-01:00 מרוץ לילה , חסימה מלאה בשני הכיוונים .
1813,682,27,הירקון,2051,רוקח ישראל,26/06/2014 0:00,27/06/2014 0:00,5,ארוע,2,21:00-05:00 לילה לבן,1
1814,1233,193,ארלוזורוב,496,אבן גבירול,31/10/2015 0:00,31/10/2015 0:00,5,ארוע,2,17:30-00:00 עצרת רבין,1
1815,2251,0,0,0,0,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת,0
1816,2445,3570,אילת,3708,הלר חיים,28/09/2018 0:00,28/09/2018 0:00,5,ארוע,2,"04:00-14:00 סובב ת""א", מסע אופניים
1817,2176,193,ארלוזורוב,445,קפלן אליעזר,17/04/2018 0:00,17/04/2018 0:00,5,ארוע,2,"18:30-02:00 ערב יום העצמאות 18.4.18 אירוע ""עצמאות בכיכר רבין "" הרחובות ייסגרו לתנועה בין השעות 18:30 עד 02:00",1
1818,4120,194,ז'בוטינסקי,99,גורדון יהודה ליב,15/02/2021 0:00,16/02/2021 0:00,2,הפרעה לתנועה,2,00:30-05:00 סגירת קטע הרחוב לסירוגין לצורך צילומים.,1
1819,377,3600,גורי ישראל,3781,הירשביין,27/01/2013 0:00,28/03/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,08:00-17:00 ,0
1820,1326,6005,גני התערוכה,496,אבן גבירול,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
1821,302,3022,יהודה מרגוזה,3054,אבן שושן אברהם,20/11/2012 0:00,21/11/2012 0:00,10,שיפור תשתיות,1,22:00-05:00 ,1
1822,115,3823,הולצברג שמחה,3823,הולצברג שמחה,15/01/2012 0:00,15/04/2012 0:00,1,שיפור תשתיות מדרכות וכביש,1,09:00-19:00 ,0
1823,4456,2286,נאמן יובל פרופסור,2442,בתיה (לישנסקי),24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
1824,2498,25,בן יהודה,310,מלכי ישראל,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
1825,2617,3779,שלבים,0,0,25/03/2019 0:00,30/05/2019 0:00,1,שיפור תשתיות מדרכות וכביש,2,,0
1826,770,193,ארלוזורוב,496,אבן גבירול,28/10/2014 0:00,28/10/2014 0:00,5,ארוע,2,17:30-23:30 ,1
1827,4386,3311,קבוץ גלויות,3725,היינה היינריך,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה בשני הכיוונים
1828,1792,337,"ח""ן",204,בן גוריון,30/04/2017 0:00,30/04/2017 0:00,5,ארוע,2,18:30-23:30 ערב יום הזיכרון - שרים בכיכר,1
1829,3000,3297,תרצה,3296,רוחמה,01/06/2020 0:00,31/01/2022 0:00,3,אחר,2,07:00-07:00 מדרחוב 24/7,0
1830,2696,3306,הרבי מבכרך,3364,המחוגה,09/07/2019 0:00,11/07/2019 0:00,8,פירוק/הצבת עגורן,2,19:00-05:00 למשך 36 שעות ברצף,1
1831,574,3829,שוקן זלמן,3309,שניצלר,14/01/2014 0:00,23/01/2014 0:00,16,שרוול קו ביוב,1,22:00-05:00 שטיפה וצילום קו ביוב,1
1832,897,3488,גולדמן נחום,3729,נמל יפו,27/02/2015 0:00,27/02/2015 0:00,5,ארוע,2,"04:00-13:00 אירוע מרתון ת""א",1
1833,2891,496,אבן גבירול,343,"תרס""ט",28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-11:30 ,1
1834,1809,672,נהרדעא,546,סוטין,26/04/2017 0:00,31/05/2017 0:00,3,אחר,0, קטע זה הפך דו - סיטרי,1
1835,1720,193,ארלוזורוב,478,פנקס דוד צבי,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1836,1195,25,בן יהודה,496,אבן גבירול,20/10/2015 0:00,21/10/2015 0:00,5,ארוע,2,19:00-00:01 ארוע מרוץ לילה 2015,1
1837,2929,3488,גולדמן נחום,3570,אילת,29/03/2020 0:00,31/03/2020 0:00,21,"נת""ע – הרכבת הקלה",2,20:00-05:00 ,1
1838,2233,496,אבן גבירול,8,רוטשילד,05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת הכבישים ייחסמו לתנועה החל משעה 14:30עד 19:00.,0
1839,2790,4008,דעואל,4014,עבאס,27/10/2019 0:00,05/07/2020 0:00,1,שיפור תשתיות מדרכות וכביש,2,20:00-20:00 במסגרת פרוייקט חלמיש,1
1840,2746,3708,הלר חיים,3570,אילת,18/10/2019 0:00,18/10/2019 0:00,5,ארוע,2,"04:00-13:00 סובב ת""א סובב אופניים",1
1841,2323,4,אלנבי,187,דיזנגוף,08/06/2018 0:00,08/06/2018 0:00,5,ארוע,2,08:30-14:00 מצעד הגאווה,0
1842,4276,190,יהושע בן נון,496,אבן גבירול,16/01/2022 0:00,15/03/2022 0:00,21,"נת""ע – הרכבת הקלה",2,19:00-19:00 לטובת ביצוע מובל ניקוז ייחסם שדרות נורדאו לכיוון מערב ולכיוון מזרח יצומצם נתיב נסיעה .,1
1843,1002,496,אבן גבירול,2171,רמבה אייזיק,16/05/2015 0:00,16/05/2015 0:00,5,ארוע,2,04:15-13:00 ארוע טריאתלון  יום שבת 16.5.15,1
1844,4191,257,התניא,194,ז'בוטינסקי,10/07/2021 0:00,16/07/2021 0:00,21,"נת""ע – הרכבת הקלה",2,"19:00-19:00 סגירת צומת דיזנגוף /ארלוזרוב  למשך 6 ימים  ממוצ""ש 10.7 בשעה 21:00 ועד יום שישי 16.7 בשעה 16:00",1
1845,2302,6210,י.מצפון לרוקח 6210,496,אבן גבירול,09/06/2018 0:00,09/06/2018 0:00,5,ארוע,2,04:00-13:00 טריאתלון,1
1846,1070,496,אבן גבירול,54,בגין מנחם,04/07/2015 0:00,04/07/2015 0:00,5,ארוע,2,20:30-23:59 מחאת פעילים חברתיים נגד מונופול הגז 4.7.15,1
1847,838,3586,פרי עץ חיים,3588,שטינברג,16/11/2014 0:00,16/02/2015 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
1848,4392,6106,כ.מרוקח מז.לדרום6106,6010,גישה-מסוף אוניברסיטה,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 אירוע סובב ת""א ", חסימה מלאה
1849,1729,193,ארלוזורוב,523,הציונות,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1850,2145,3514,בר יוחאי,3516,חכמי ישראל,20/03/2018 0:00,20/03/2018 0:00,5,ארוע,2,07:00-23:59 פסטיבל האביב,1
1851,4245,191,שלמה המלך,310,מלכי ישראל,10/11/2021 0:00,11/11/2021 0:00,5,ארוע,2,19:30-01:00 מרוץ לילה,1
1852,4277,226,עין גדי,496,אבן גבירול,16/01/2022 0:00,15/03/2022 0:00,21,"נת""ע – הרכבת הקלה",2,19:00-19:00 לטובת ביצוע מובל ניקוז,1
1853,4401,0,0,0,0,14/10/2022 0:00,14/10/2022 0:00,5,ארוע,2,"04:30-14:00 ארוע סובב ת""א", חסימה מלאה בשני הכיוונים
1854,361,410,הכובשים,4,אלנבי,30/12/2012 0:00,31/03/2013 0:00,1,שיפור תשתיות מדרכות וכביש,1,07:00-19:00 ,0
1855,463,2040,2040,6503,כביש 5,04/06/2013 0:00,04/11/2013 0:00,1,שיפור תשתיות מדרכות וכביש,2,07:00-19:00 בתוך מתחם סגור; 22:00-05:00 בתוך מתחם סגור,1
1856,690,270,בן עזרא,496,אבן גבירול,29/06/2014 0:00,29/06/2014 0:00,5,ארוע,2,17:30-23:00 עצרת בכיכר רבין,1
1857,994,544,בלוך דוד,496,אבן גבירול,30/04/2015 0:00,30/04/2015 0:00,5,ארוע,2,16:30-19:30 תהלוכת 1 במאי של דרור ישראל.; 16:30-19:30 תהלוכת 1 במאי של דרור ישראל.,0
1858,2450,3311,קבוץ גלויות,3000,בן צבי,28/09/2018 0:00,28/09/2018 0:00,5,ארוע,2,"04:00-14:00 סובב ת""א", מסע אופניים
1859,1320,187,דיזנגוף,310,מלכי ישראל,26/02/2016 0:00,26/02/2016 0:00,23,ארוע מרתון,2,"04:00-14:00 אירוע מרתון ת""א 26.2.16",1
1860,2741,202,אוסישקין,27,הירקון,18/10/2019 0:00,18/10/2019 0:00,5,ארוע,2,"04:00-13:00 סובב ת""א סובב אופניים",1
1861,2248,3809,לוי יוסף גונדר,314,"של""ג",05/05/2018 0:00,05/05/2018 0:00,5,ארוע,2,14:30-19:00 אירוע ג'ירו איטליה 5.5.2018 יום שבת; 14:30-19:00 ניצה שלום רב, מח' תיאום הנדסי ביום השתלמות
1862,4278,3508,בן אשר,400,הר ציון,19/01/2022 0:00,28/01/2022 0:00,21,"נת""ע – הרכבת הקלה",2,"19:00-19:00 חסימה מלאה לטובת תשתית חח""י",1
1863,1724,800,נמיר מרדכי,496,אבן גבירול,10/03/2017 0:00,10/03/2017 0:00,5,ארוע,2,10:00-18:00 מסיבת פורים בכיכר המדינה,0
1864,2387,203,התערוכה,88,פינסקר,08/07/2018 0:00,10/07/2018 0:00,5,ארוע,2,22:00-05:00 שינוע פסל אגם מחניון רידינג לכיכר דיזנגוף,1
1865,2759,2051,רוקח ישראל,788,שאול המלך,30/10/2019 0:00,30/10/2019 0:00,23,ארוע מרתון,2,19:00-00:00 ,1
1866,750,2,הרצל,414,שלמה,15/10/2014 0:00,15/10/2014 0:00,5,ארוע,2,"04:00-13:00 ארוע סובב ת""א - מסע אופניים",1
1867,2859,496,אבן גבירול,187,דיזנגוף,28/02/2020 0:00,28/02/2020 0:00,23,ארוע מרתון,2,04:00-13:00 ,1
1868,1494,2,הרצל,71,מרמורק,30/06/2016 0:00,01/07/2016 0:00,5,ארוע,2,20:00-05:00 ירועי לילה לבן 30.6.16 רח' יסגרו לתנועה משעה 20:00 עד 05:00 למחרת.,1
1869,4258,491,שלומציון המלכה,502,יהודה המכבי,10/11/2021 0:00,11/11/2021 0:00,5,ארוע,2,19:30-01:00 מרוץ לילה,1
1870,4455,2106,אשכול לוי,2284,עמיחי יהודה,24/02/2023 0:00,24/02/2023 0:00,23,ארוע מרתון,2,"04:00-14:00 מרתון ת""א ", חסימה מלאה
1871,2469,496,אבן גבירול,337,"ח""ן",03/11/2018 0:00,03/11/2018 0:00,5,ארוע,2,18:00-00:00 עצרת רבין,1
1872,2218,0,0,0,0,15/04/2018 0:00,15/05/2018 0:00,1,שיפור תשתיות מדרכות וכביש,2,09:00-17:00 ,0
1873,991,478,פנקס דוד צבי,567,הא באייר,30/04/2015 0:00,30/04/2015 0:00,5,ארוע,2,16:30-19:30 תהלוכת 1 במאי של דרור ישראל.,0
1874,1795,472,ויצמן,191,שלמה המלך,01/05/2017 0:00,01/05/2017 0:00,5,ארוע,2,18:30-02:00 ערב יום העצמאות-ארוע בכיכר רבין,1
1875,2489,69,החשמונאים,367,הבימה,13/11/2018 0:00,13/11/2018 0:00,5,ארוע,2,18:00-00:00 מרוץ לילה,1
1876,2082,0,0,0,0,11/02/2018 0:00,12/02/2018 0:00,15,שיקום מדרכה,1,20:00-05:00 ,1
